"NUMERO","Code_Rubrique","NP","LIB","MT","MOIS","ANNE","MOISAN","CODE","DAT","COMPT","DAF","DP"
"1212","","11","Paiement factures de la Regideso Kin -Ville et Guichet-Unique(Mois de Juillet 2023)","2232516","AOUT","2023","","PROGRAMMATION EVE","16/08/2023 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","BUEYA NZUZI"
"1213","","11","Paiement facture IK service ,ramassase des immondices au Guichet-Unique(Mois de Juillet 2023)","253000","AOUT","2023","","PROGRAMMATION EVE","16/08/2023 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","BUEYA NZUZI"
"1214","","11","Paiement loyer bureau Mitendi (Mois de Juillet  2023)","920000","AOUT","2023","","PROGRAMMATION EVE","16/08/2023 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","BUEYA NZUZI"
"1215","","11","Frais de fonctionnement Unité genre","500000","AOUT","2023","","PROGRAMMATION EVE","16/08/2023 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","BUEYA NZUZI"
"1216","","11","Frais de communication IRHL","200000","AOUT","2023","","PROGRAMMATION EVE","16/08/2023 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","BUEYA NZUZI"
"1217","","11","Frais d approvisionnement Frigos bureaux","1260000","AOUT","2023","","PROGRAMMATION EVE","16/08/2023 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","BUEYA NZUZI"
"1218","","11","Frais de salubrité de la cour","160000","AOUT","2023","","PROGRAMMATION EVE","16/08/2023 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","BUEYA NZUZI"
"1219","","11","Rétribution aux nettoyeurs","4200000","AOUT","2023","","PROGRAMMATION EVE","16/08/2023 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","BUEYA NZUZI"
"1220","","11","Achat fourniture de bureaux","14200000","AOUT","2023","","PROGRAMMATION EVE","16/08/2023 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","BUEYA NZUZI"
"1221","","11","Frais pour courses de service  IRT","2832000","AOUT","2023","","PROGRAMMATION EVE","16/08/2023 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","BUEYA NZUZI"
"1222","","11","Frais de dépôt et  transmission de courriers secretariats de Sous direction","4400000","AOUT","2023","","PROGRAMMATION EVE","16/08/2023 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","BUEYA NZUZI"
"1223","","11","Achat produits d'entretien","1200000","AOUT","2023","","PROGRAMMATION EVE","16/08/2023 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","BUEYA NZUZI"
"1224","","11","Frais de gardiennage véhicules","280000","AOUT","2023","","PROGRAMMATION EVE","16/08/2023 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","BUEYA NZUZI"
"1225","","11","Collation hébdomadaire  aux policiers de garde","1000000","AOUT","2023","","PROGRAMMATION EVE","16/08/2023 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","BUEYA NZUZI"
"1226","","11","Achat carburant charroi-auto","26778250","AOUT","2023","","PROGRAMMATION EVE","16/08/2023 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","BUEYA NZUZI"
"1227","","11","Frais de transport aux nettoyeurs","1220000","AOUT","2023","","PROGRAMMATION EVE","16/08/2023 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","BUEYA NZUZI"
"1228","","11","Frais de restauration  aux policiers de garde","300000","AOUT","2023","","PROGRAMMATION EVE","16/08/2023 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","BUEYA NZUZI"
"1229","","11","Prime du comptable ","700000","AOUT","2023","","PROGRAMMATION EVE","16/08/2023 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","BUEYA NZUZI"
"1230","","11","Frais d abonnement Internet (  Microcom et Orange)","2752500","AOUT","2023","","PROGRAMMATION EVE","16/08/2023 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","BUEYA NZUZI"
"1231","","11","Frais de fonctionnement bureau LEREXCOM","1000000","AOUT","2023","","PROGRAMMATION EVE","16/08/2023 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","BUEYA NZUZI"
"1232","","11","Frais de fonctionnement Guichet -unique","3500000","AOUT","2023","","PROGRAMMATION EVE","16/08/2023 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","BUEYA NZUZI"
"1233","","11","Frais de fonctionnement Beach-Ngobila","1500000","AOUT","2023","","PROGRAMMATION EVE","16/08/2023 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","BUEYA NZUZI"
"1234","","11","Frais de fonctionnement bureau NOCAFEX","1000000","AOUT","2023","","PROGRAMMATION EVE","16/08/2023 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","BUEYA NZUZI"
"1235","","11","Frais de fonctionnement SEP","2000000","AOUT","2023","","PROGRAMMATION EVE","16/08/2023 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","BUEYA NZUZI"
"1236","","11","Frais de fonctionnement Délégation syndicale","1000000","AOUT","2023","","PROGRAMMATION EVE","16/08/2023 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","BUEYA NZUZI"
"1237","","11","Frais d abonnement Canal Sat","987000","AOUT","2023","","PROGRAMMATION EVE","16/08/2023 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","BUEYA NZUZI"
"1238","","11","Collation mensuelle  alloueé aux policiers commis à la garde de canots rapides au Beach- Ngobila (Mois de Juillet 2023)","1050000","AOUT","2023","","PROGRAMMATION EVE","16/08/2023 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","BUEYA NZUZI"
"1239","","11","Frais de recherche pour la lutte contre la fraude","2000000","AOUT","2023","","PROGRAMMATION EVE","16/08/2023 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","BUEYA NZUZI"
"1240","","11","Collation mensuelle  aux policiers de garde","3000000","AOUT","2023","","PROGRAMMATION EVE","16/08/2023 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","BUEYA NZUZI"
"1241","","11","Frais de communication de  la délégation syndicale","460000","AOUT","2023","","PROGRAMMATION EVE","16/08/2023 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","BUEYA NZUZI"
"1242","","11","Frais de nettoyage de 02 Bus tata","120000","AOUT","2023","","PROGRAMMATION EVE","16/08/2023 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","BUEYA NZUZI"
"1243","","11","Frais de communication aux Sous-directions","7000000","AOUT","2023","","PROGRAMMATION EVE","16/08/2023 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","BUEYA NZUZI"
"1244","","11","Paiement facture SCPT,consommation de l'énergie électrique au Guichet-Unique(Mois de Décembre 2022)","5852500","AOUT","2023","","PROGRAMMATION EVE","16/08/2023 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","BUEYA NZUZI"
"1245","","11","Frais de communication secrétariat du DP","230000","AOUT","2023","","PROGRAMMATION EVE","16/08/2023 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","BUEYA NZUZI"
"1246","","11","Frais pour soins médicaux","15000000","AOUT","2023","","PROGRAMMATION EVE","16/08/2023 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","BUEYA NZUZI"
"1247","","11","Dotation pour autres cas sociaux","17000000","AOUT","2023","","PROGRAMMATION EVE","16/08/2023 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","BUEYA NZUZI"
"1249","","11","Frais de communication de service Bureau IFI","500000","AOUT","2023","","PROGRAMMATION EVE","16/08/2023 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","BUEYA NZUZI"
"1250","","11","Frais de déplacement ,communication à l'inspectiondes affaires juridiques et contentieuses","2000000","AOUT","2023","","PROGRAMMATION EVE","16/08/2023 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","BUEYA NZUZI"
"1253","","11","Frais de rencontres locales
","2320000","AOUT","2023","","PROGRAMMATION LUMUMBA","16/08/2023 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","BUEYA NZUZI"
"1254","","11","Reliure différents rapports et notes
","950000","AOUT","2023","","PROGRAMMATION LUMUMBA","16/08/2023 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","BUEYA NZUZI"
"1255","","11","Frais de fonctionnement T.C.P.K","1000000","AOUT","2023","","PROGRAMMATION EVE","16/08/2023 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","BUEYA NZUZI"
"1256","","11","Réparation pneus véhicules
","215000","AOUT","2023","","PROGRAMMATION LUMUMBA","16/08/2023 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","BUEYA NZUZI"
"1257","","11","Achat matériels de plomberies
","1300000","AOUT","2023","","PROGRAMMATION LUMUMBA","16/08/2023 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","BUEYA NZUZI"
"1258","","11","Frais de communication IRT","300000","AOUT","2023","","PROGRAMMATION EVE","16/08/2023 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","BUEYA NZUZI"
"1259","","11","Achat matériels électriques
","1897000","AOUT","2023","","PROGRAMMATION LUMUMBA","16/08/2023 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","BUEYA NZUZI"
"1260","","11","Salubrité spéciale de la cour KV
 ","2000000","AOUT","2023","","PROGRAMMATION LUMUMBA","16/08/2023 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","BUEYA NZUZI"
"1261","","11","Achat matériels & consommables informatiques
","4593000","AOUT","2023","","PROGRAMMATION LUMUMBA","16/08/2023 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","BUEYA NZUZI"
"1262","","11","Achat boîtes de lait nido
","900000","AOUT","2023","","PROGRAMMATION LUMUMBA","16/08/2023 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","BUEYA NZUZI"
"1263","","11","Intervention services extérieurs
","1500000","AOUT","2023","","PROGRAMMATION LUMUMBA","16/08/2023 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","BUEYA NZUZI"
"1264","","11","Nettoyage rideaux
","300000","AOUT","2023","","PROGRAMMATION LUMUMBA","16/08/2023 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","BUEYA NZUZI"
"1265","","11","Achat 2 frigos
","1158500","AOUT","2023","","PROGRAMMATION LUMUMBA","16/08/2023 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","BUEYA NZUZI"
"1266","","11","Achat lubrifiant charroi
","1895000","AOUT","2023","","PROGRAMMATION LUMUMBA","16/08/2023 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","BUEYA NZUZI"
"1267","","11","Achat toners
","1830000","AOUT","2023","","PROGRAMMATION LUMUMBA","16/08/2023 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","BUEYA NZUZI"
"1268","","11","Frais d'entretien Moquette(Mois de Juillet 2023)","875000","AOUT","2023","","PROGRAMMATION EVE","16/08/2023 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","BUEYA NZUZI"
"1269","","11","Achat unités de tambours GU
","2686500","AOUT","2023","","PROGRAMMATION LUMUMBA","16/08/2023 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","BUEYA NZUZI"
"1271","","11","Frais de fonctionnement secrétariat du DP","3500000","AOUT","2023","","PROGRAMMATION EVE","16/08/2023 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","BUEYA NZUZI"
"1272","","11","Collation aux cadres et agents pour la perception des droits de magasins dans les entrepôts
","2616500","AOUT","2023","","PROGRAMMATION LUMUMBA","16/08/2023 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","BUEYA NZUZI"
"1273","","11","Achat pièces de rechanges bus 2286
","1600000","AOUT","2023","","PROGRAMMATION LUMUMBA","16/08/2023 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","BUEYA NZUZI"
"1274","","11","Achat articles en PVC
","1355000","AOUT","2023","","PROGRAMMATION LUMUMBA","16/08/2023 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","BUEYA NZUZI"
"1275","","11","Mantention des archives bureaux
","1000000","AOUT","2023","","PROGRAMMATION LUMUMBA","16/08/2023 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","BUEYA NZUZI"
"1276","","11","Frais d'élaboration rapport de paie","600000","AOUT","2023","","PROGRAMMATION EVE","16/08/2023 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","BUEYA NZUZI"
"1277","","11","Frais de réparation splits bureaux
","200000","AOUT","2023","","PROGRAMMATION LUMUMBA","16/08/2023 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","BUEYA NZUZI"
"1278","","11","Achat disk dur pour ordinateurs
","790000","AOUT","2023","","PROGRAMMATION LUMUMBA","16/08/2023 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","BUEYA NZUZI"
"1280","","11","Mise en service des imprimantes
","400000","AOUT","2023","","PROGRAMMATION LUMUMBA","16/08/2023 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","BUEYA NZUZI"
"1281","","11","Achat 15 malles pour archives
","1600000","AOUT","2023","","PROGRAMMATION LUMUMBA","16/08/2023 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","BUEYA NZUZI"
"1282","","11","Achat 1 onduleur K2 VA","2750000","AOUT","2023","","PROGRAMMATION LUMUMBA","16/08/2023 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","BUEYA NZUZI"
"1283","","11","Tarage pompe d'injection & accessoires 
","2300000","AOUT","2023","","PROGRAMMATION LUMUMBA","16/08/2023 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","BUEYA NZUZI"
"1284","","11","Achat phares pour jeep
 5598","840000","AOUT","2023","","PROGRAMMATION LUMUMBA","16/08/2023 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","BUEYA NZUZI"
"1285","","11","Achat swiths à mulitiples pôles et anti virus","850000","AOUT","2023","","PROGRAMMATION LUMUMBA","16/08/2023 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","BUEYA NZUZI"
"1286","","11","Réparation porte bureau fonds social
","250000","AOUT","2023","","PROGRAMMATION LUMUMBA","16/08/2023 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","BUEYA NZUZI"
"1289","","11","Frais de regarnissage sièges véhicules
","950000","AOUT","2023","","PROGRAMMATION LUMUMBA","16/08/2023 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","BUEYA NZUZI"
"1290","","11","Achat sachets sucre 5 kgs
","150000","AOUT","2023","","PROGRAMMATION LUMUMBA","16/08/2023 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","BUEYA NZUZI"
"1291","","11","Frais d'impression cartes de vistes pour SDA
F et IFI","440000","AOUT","2023","","PROGRAMMATION LUMUMBA","16/08/2023 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","BUEYA NZUZI"
"1292","","11","Complément ration aux policiers de garde
","500000","AOUT","2023","","PROGRAMMATION LUMUMBA","16/08/2023 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","BUEYA NZUZI"
"1293","","11","Achat équipements de nettoyage
","850000","AOUT","2023","","PROGRAMMATION LUMUMBA","16/08/2023 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","BUEYA NZUZI"
"1294","","11","Frais de réparation TV bureau IRHEL
","136000","AOUT","2023","","PROGRAMMATION LUMUMBA","16/08/2023 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","BUEYA NZUZI"
"1296","","11","Désinfection et dératisation bureaux
","1800000","AOUT","2023","","PROGRAMMATION LUMUMBA","16/08/2023 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","BUEYA NZUZI"
"1297","","11","Réparation portière jeep
","345500","AOUT","2023","","PROGRAMMATION LUMUMBA","16/08/2023 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","BUEYA NZUZI"
"1298","","11","Achat registres indicateurs de courriers pour bureaux","600000","AOUT","2023","","PROGRAMMATION LUMUMBA","16/08/2023 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","BUEYA NZUZI"
"1299","","11","Achat relais de tension GE
/KV","2000000","AOUT","2023","","PROGRAMMATION LUMUMBA","16/08/2023 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","BUEYA NZUZI"
"1300","","11","Frais de réparation reservoir jeep 5598
","200000","AOUT","2023","","PROGRAMMATION LUMUMBA","16/08/2023 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","BUEYA NZUZI"
"1301","","11","Achat pièces de rechanges jeep
 5604","1750000","AOUT","2023","","PROGRAMMATION LUMUMBA","16/08/2023 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","BUEYA NZUZI"
"1302","","11","Achat 5 pneus bus 0648
","6200000","AOUT","2023","","PROGRAMMATION LUMUMBA","16/08/2023 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","BUEYA NZUZI"
"1303","","11","Achat compresseurs splits 1/8
","800000","AOUT","2023","","PROGRAMMATION LUMUMBA","16/08/2023 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","BUEYA NZUZI"
"1304","","11","Achat inverseur électrique/KV
","3750000","AOUT","2023","","PROGRAMMATION LUMUMBA","16/08/2023 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","BUEYA NZUZI"
"1305","","11","Achat 2 batteries pour véhicule
","950000","AOUT","2023","","PROGRAMMATION LUMUMBA","16/08/2023 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","BUEYA NZUZI"
"1307","","11","Achat sèches mains","1200000","AOUT","2023","","PROGRAMMATION LUMUMBA","16/08/2023 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","BUEYA NZUZI"
"1309","","11","Collation aux cadres et agents pour l'encadrement des ressources propres (Mois de Juillet 2023)","3161500","AOUT","2023","","PROGRAMMATION EVE","16/08/2023 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","BUEYA NZUZI"
"1310","","11","Achat disk externes pour ordinateurs
","1300000","AOUT","2023","","PROGRAMMATION LUMUMBA","16/08/2023 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","BUEYA NZUZI"
"1311","","11","Achat dictionnaire 
","250000","AOUT","2023","","PROGRAMMATION LUMUMBA","16/08/2023 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","BUEYA NZUZI"
"1312","","11","Achat parabrises
","550000","AOUT","2023","","PROGRAMMATION LUMUMBA","16/08/2023 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","BUEYA NZUZI"
"1313","","11","Collation aux cadres et agents pour le contrôle des imprimés dans les fabriques  ","1800000","AOUT","2023","","PROGRAMMATION LUMUMBA","16/08/2023 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","BUEYA NZUZI"
"1314","","11","Achat mobiliers de bureaux","2814000","AOUT","2023","","PROGRAMMATION LUMUMBA","16/08/2023 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","BUEYA NZUZI"
"1315","","11","Frais d'entretien Groupe électrogène Guichet -unique","1012500","AOUT","2023","","PROGRAMMATION EVE","16/08/2023 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","BUEYA NZUZI"
"1316","","11","Frais de répation et achat pieces de rechange pour la jeep N°7252","671000","AOUT","2023","","PROGRAMMATION EVE","16/08/2023 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","BUEYA NZUZI"
"1317","","11","Frais de réproduction rapport d'activités du Mois de Juin 2023","376000","AOUT","2023","","PROGRAMMATION EVE","16/08/2023 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","BUEYA NZUZI"
"1318","","11","Collation pour travaux de toilettage et retablissement de la connexion internet et data dans le batiment administratif le samedi 18/0//2023","530000","AOUT","2023","","PROGRAMMATION EVE","16/08/2023 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","BUEYA NZUZI"
"1319","","11","Achat stabilisateurs 3.000 Watt
","500000","AOUT","2023","","PROGRAMMATION LUMUMBA","16/08/2023 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","BUEYA NZUZI"
"1321","","11","Achat splits 18.000 BTU pour bureau
","1625000","AOUT","2023","","PROGRAMMATION LUMUMBA","16/08/2023 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","BUEYA NZUZI"
"1322","","11","Achat cadenas pour malles des archives
","350000","AOUT","2023","","PROGRAMMATION LUMUMBA","16/08/2023 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","BUEYA NZUZI"
"1323","","11","Achat filtres à huile, gasoil et à air
 pour GE/KV","1280000","AOUT","2023","","PROGRAMMATION LUMUMBA","16/08/2023 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","BUEYA NZUZI"
"1324","","11","Achat machine à compter l'argent bureau comptable
","508000","AOUT","2023","","PROGRAMMATION LUMUMBA","16/08/2023 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","BUEYA NZUZI"
"1327","","11","Achat touque pour installations sanitaires
","1220000","AOUT","2023","","PROGRAMMATION LUMUMBA","16/08/2023 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","BUEYA NZUZI"
"1328","","11","Collation pour l'élaboration du rapport de la reunion de suivi d'évaluation de la mise en oeuvre du contratde perfomance DGDA ,Minis. de Fin.","3100000","AOUT","2023","","PROGRAMMATION EVE","16/08/2023 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","BUEYA NZUZI"
"1329","","11","Achat pièces de rechange pour la jeep N°7252","621000","AOUT","2023","","PROGRAMMATION EVE","16/08/2023 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","BUEYA NZUZI"
"1330","","11","Achat d'une batterie et entretien général pour la jeep N°6771","891000","AOUT","2023","","PROGRAMMATION EVE","16/08/2023 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","BUEYA NZUZI"
"1331","","11","Frais de débosselage et peinture du Pick up N°6771","3640000","AOUT","2023","","PROGRAMMATION EVE","16/08/2023 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","BUEYA NZUZI"
"1332","","11","Frais de réparation boite de vitessede de la jeep N°8237","2171000","AOUT","2023","","PROGRAMMATION EVE","16/08/2023 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","BUEYA NZUZI"
